reference,name,price,height,length,width,weigth
WGAKX1956,FILTRO CABINE LIVINA 1.6/1.8 FLEX 09->/TIDA,"48,59",20,20,20,500
WGAKX1957,FILTRO CABINE FRONTIER 2.5 DIESEL 10->,"38,12",20,20,20,500
WGAKX1958,FILTRO CABINE SENTRA 2.0 16V 14->,"26,24",20,20,20,500
WGAKX1959,FILTRO CABINE MARCH/VERSA 1.6 16V FLEX 11->,"21,19",20,20,20,500
WGAKX1962,FILTRO CABINE COROLLA FLEX 07->/RAV4/LIFAN,"12,86",20,20,20,500
WGAKX1963,FILTRO CABINE COROLLA 1.6/1.8 02->07,"15,56",20,20,20,500
WGAKX1965,FILTRO CABINE COROLLA 1.6/1.8 08->/CAMRY/HILLUX,"18,23",20,20,20,500
WGAKX1983,FILTRO CABINE SANTA FE 2.7 00->05/SORENTO,"21,48",20,20,20,500
WGAKX1984,FILTRO CABINE HB20 1.0 12-> / TUCSON 06->/SPORTAGE,"10,51",20,20,20,500
WGAKX1985,FILTRO CABINE CERATO 1.6 07->/CARNIVAL/MOHAVE,"15,64",20,20,20,500
WGAKX1987,FILTRO CABINE SOUL 1.6 09->,"17,12",20,20,20,500
WGAKX1988,FILTRO CABINE PICANTO 1.0/1.1 06->,"20,40",20,20,20,500
WGAKX1990,FILTRO CABINE SANTA FE 2.7 06-> / SONATA 3.3 05->,"19,14",20,20,20,500
WGAKX1992,FILTRO CABINE TR4 2.0 FLEX 07->,"27,89",20,20,20,500
WGAKX1993,FILTRO CABINE S10/OUTLANDER 13->/TRAILBLAZER,"23,16",20,20,20,500
WGAKX1997,FILTRO CABINE PAJERO FULL 3.2 DIESEL 02->,"32,55",20,20,20,500
WGAKX2001,FILTRO CABINE TUCSON 2.0 04->06 / 2.7 04->05,"16,47",20,20,20,500
WGAKX2003,FILTRO CABINE AZERA 07->,"21,10",20,20,20,500
WGAKX2004,FILTRO CABINE I30 2.0 08->,"20,18",20,20,20,500
WGAKX2005,FILTRO CABINE PICANTO 1.0/1.1 10->12,"32,55",20,20,20,500
WGAKX2006,FILTRO CABINE SANTA FE 3.5 10->,"23,56",20,20,20,500
WGAKX2014,FILTRO CABINE I30 1.6/1.8 16V / ELANTRA 1.8/2.0 16,"29,19",20,20,20,500
WGAKX2161,FILTRO CABINE ETIOS 1.3/1.5 16V FLEX 13->,"19,61",20,20,20,500
WGAKX35110,FILTRO CABINE VECTRA 2.0/2.2 97->06,"14,88",20,20,20,500
WGAKX35112,FILTRO CABINE CLIO 1.0/1.6/SYMBOL,"15,73",20,20,20,500
WGAKX35126,FILTRO CABINE FUSION 2.0 16V 12->,"21,82",20,20,20,500
WGAKX35128,FILTRO CABINE FOCUS 98->08,"18,63",20,20,20,500
WGAKX35132,FILTRO CABINE GOLF G3 ->97 / BORA 98->,"14,54",20,20,20,500
WGAKX35157,FILTRO CABINE 206 98->/207/HOGGAR,"15,01",20,20,20,500
WGAKX35159,FILTRO CABINE CORSA 1.0/1.4 07-> / MONTANA 1.4 FLE,"16,24",20,20,20,500
WGAKX35162,FILTRO CABINE GOL 1.0 G4 FLEX 08->,"21,13",20,20,20,500
WGAKX35163,FILTRO CABINE FOX/GOL FLEX,"15,71",20,20,20,500
WGAKX35164,FILTRO CABINE XSARA PICASSO 1.6/2.0 04->,"16,67",20,20,20,500
WGAKX35174,FILTRO CABINE FIESTA ENDURA 97->02 / KA 97->,"15,74",20,20,20,500
WGAKX35175,FILTRO CABINE FOCUS 2.0 09->/VOLVO,"19,62",20,20,20,500
WGAKX35176,FILTRO CABINE RANGER 2.3 DIESEL 10->,"55,90",20,20,20,500
WGAKX35177,FILTRO CABINE RANGER 2.2/2.5/3.2 12->,"23,78",20,20,20,500
WGAKX35180,FILTRO CABINE SCENIC 1.6/2.0 96->05,"15,13",20,20,20,500
WGAKX35181,FILTRO CABINE CIVIC 1.7 01->05 / CRV 2.0/2.4,"22,39",20,20,20,500
WGAKX35264,FILTRO CABINE ASTRA 1.8/2.0 99->02 / VECTRA 06->,"16,69",20,20,20,500
WGAKX35279,FILTRO CABINE GOL 1.0 G3 00->/PARATI/SAVEIRO,"13,68",20,20,20,500
WGAKX35280,FILTRO CABINE UP 1.0 12V FLEX 14->/GOL G7 16->,"27,82",20,20,20,500
WGAKX35281,FILTRO CABINE GOLF 1.4/2.0 14-> / A3 13->,"43,78",20,20,20,500
WGAKX35285,FILTRO CABINE ASTRA 2.0 FLEX 03-> / ZAFIRA 2.0,"22,22",20,20,20,500
WGAKX35293,FILTRO CABINE DOBLO 01->,"15,11",20,20,20,500
WGAKX35321,FILTRO CABINE PALIO 1.0 FLEX 07->/IDEA/SIENA/STILO,"12,23",20,20,20,500
WGAKX35322,FILTRO CABINE PALIO/STRADA 98->99,"14,32",20,20,20,500
WGAKX35323,FILTRO CABINE UNO /CINQUECENTO/MOBI/SIENA,"16,47",20,20,20,500
WGAKX35345,FILTRO CABINE C3/208 1.5 8V FLEX 12->/CONJ.2PÇS.,"49,31",20,20,20,500
WGAKX35346,FILTRO CABINE ECOSPORT 03->08 / FIESTA 1.0 02->,"13,68",20,20,20,500
WGAKX35347,FILTRO CABINE FIESTA 1.6 10-> / ECOSPORT 1.6/2.0,"18,78",20,20,20,500
WGAKX3535/1,FILTRO CABINE CAPTIVA 2.4 09-> / 3.6 08->,"16,18",20,20,20,500
WGAKX3536,FILTRO CABINE AGILE 1.4 09-> / CELTA/CORSA FLEX,"12,59",20,20,20,500
WGAKX35370,FILTRO CABINE KANGOO 1.0/1.6 / MEGANE 1.6/2.0,"21,33",20,20,20,500
WGAKX3548,FILTRO CABINE DUCATO 98->05/BOXER/JUMPER,"17,56",20,20,20,500
WGAKX35634,FILTRO CABINE GOLF G4 98->08/NEW BEETLE,"23,22",20,20,20,500
WGAKX3565,FILTRO CABINE SPRINTER 09-> FELTRO,"62,34",20,20,20,500
WGAKX3565/C,FILTRO CABINE SPRINTER 09-> CARVÃO ATIVADO,"86,93",20,20,20,500
WGAKX35667,FILTRO CABINE CLASSE A 99->05,"22,43",20,20,20,500
WGAKX3569,FILTRO CABINE SPRINTER 97->,"30,11",20,20,20,500
WGAKX35711,FILTRO CABINE STILO 1.8 03->/BRAVO/SENTRA,"13,65",20,20,20,500
WGAKX35722,FILTRO CABINE MERIVA 02-> / MONTANA 1.8 FLEX 03->,"15,73",20,20,20,500
WGAKX35723,FILTRO CABINE CRUZE 1.8 11-> / SONIC 1.6 FLEX 12->,"22,53",20,20,20,500
WGAKX3599,FILTRO CABINE CRV 95->/ CIVIC 90->,"18,48",20,20,20,500
WGFAP2005,FILTRO AR ALFA 164 3.0 V6 12/24V,"75,26",20,20,20,500
WGFAP2214,FILTRO AR FOX 1.0 8V FLEX 03->08/GOLG3/4/5,"13,25",20,20,20,500
WGFAP2217,FILTRO AR GOL/FOX 1.0 FLEX 08->/VOYAGE 08->,"18,51",20,20,20,500
WGFAP2219,FILTRO AR GOLF 1.6 16V G7 16->,"21,83",20,20,20,500
WGFAP2827,FILTRO AR AGILE/CLASSIC/ CORSA/MONTANA/TIGRA,"10,45",20,20,20,500
WGFAP2831,FILTRO AR IDEA/STRADA/PALIO/SIENA,"13,24",20,20,20,500
WGFAP2832,FILTRO AR FIESTA/COURRIER 97->01/MAZDA,"16,21",20,20,20,500
WGFAP2833,FILTRO AR LINEA/PUNTO 1.4 08-> TURBO,"44,01",20,20,20,500
WGFAP2840,FILTRO AR KA 1.0/1.6 8V 99->07,"24,52",20,20,20,500
WGFAP3218,FILTRO AR CHEROKEE/DAKOTA/RAM 94->,"33,10",20,20,20,500
WGFAP3226,FILTRO AR VECTRA 2.0 16V 94->05 MPFI/CALIBRA,"24,55",20,20,20,500
WGFAP3234,FILTRO AR BLAZER/S10 2.2/4.3,"24,49",20,20,20,500
WGFAP3261,FILTRO AR CRUZE 1.8 16V 11->,"35,56",20,20,20,500
WGFAP3262,FILTRO AR VECTRA 2.0 8V/2.2 16V 97->06,"23,72",20,20,20,500
WGFAP3268,FILTRO AR ASTRA 1.8/2.0 99->/VECTRA/ZAFIRA 2.0 01/,"24,27",20,20,20,500
WGFAP3269,FILTRO AR COBALT 1.4 11-> / SONIC 1.6 12>/SPIN 12>,"27,02",20,20,20,500
WGFAP3271,FILTRO AR MASTER 2.8 02->04,"50,48",20,20,20,500
WGFAP3271/2,FILTRO AR MASTER 2.5 05->09,"62,34",20,20,20,500
WGFAP3271/3,FILTRO AR MASTER 2.5 10->,"53,83",20,20,20,500
WGFAP3271/4,FILTRO AR MASTER 2.3 13->,"57,89",20,20,20,500
WGFAP3280,FILTRO AR CORSA 02->/ MERIVA TODAS->11/MONTANA,"19,95",20,20,20,500
WGFAP3285,FILTRO AR GOLF 1.4 TSI 14->/A3 1.4 16V 14->,"67,87",20,20,20,500
WGFAP3286,FILTRO AR ONIX 1.0 8V 12-> / PRISMA 1.0 8V FLEX13>,"23,48",20,20,20,500
WGFAP3287,FILTRO AR FOX/GOL/POLO/SPACE FOX/CROSS FOX/GOLF,"18,94",20,20,20,500
WGFAP3288,FILTRO AR UP 1.0/FOX 1.0 3CIL,"25,24",20,20,20,500
WGFAP3289,FILTRO AR CELTA 00->/PRISMA 1.0/1.4->12,"9,69",20,20,20,500
WGFAP3608,FILTRO AR KA 1.0/1.3 8V 97->99 ENDURA,"22,03",20,20,20,500
WGFAP3610,FILTRO AR FOCUS ZETEC DURATEC ROCAN,"24,15",20,20,20,500
WGFAP3615,FILTRO AR C3 1.4 8V 01-> / 1.4 8V FLEX 06-> MEC.,"26,05",20,20,20,500
WGFAP4033,FILTRO AR UNO/PREMIO/ELBA/OGGI/DUNA/FIORINO/PANORA,"15,09",20,20,20,500
WGFAP4034,FILTRO AR ESCORT/GOL/SANTANA/LOGUS/ESCORT/POINTER,"15,98",20,20,20,500
WGFAP4035,FILTRO AR TIPO 1.6 ->95 EFI IMP.,"14,95",20,20,20,500
WGFAP4043,FILTRO AR ETIOS 1.3/1.5 16V 12->,"22,34",20,20,20,500
WGFAP4045,FILTRO AR A3/GOLF G4/G5,"29,45",20,20,20,500
WGFAP4046,FILTRO AR AMAROK 2.0 16V TDI TURBO DIESEL 10->,"62,37",20,20,20,500
WGFAP4049,FILTRO AR GOL/SANTANA GASOLINA/FLEX,"16,28",20,20,20,500
WGFAP4054/2,FILTRO AR C4 1.6 FLEX 07-> / 207 1.6 07->/HOGGAR/.,"31,60",20,20,20,500
WGFAP4056,FILTRO AR ECOSPORT 2.0 16V FLEX 07->12 143CV,"29,28",20,20,20,500
WGFAP4813,FILTRO AR KADETT/PASSAT/A4/6/BMW/OMEGA,"27,04",20,20,20,500
WGFAP4826,FILTRO AR POLO 1.8 96->00/TOUAREG/INCA/IBIZA/VAN,"18,46",20,20,20,500
WGFAP4826/1,FILTRO AR POLO 1.8 96->00 G3,"20,25",20,20,20,500
WGFAP4870,FILTRO AR RANGE ROVER/FREELANDER/DISCOVERY,"97,98",20,20,20,500
WGFAP4871,FILTRO AR CLIO/KANGOO/TWINGO/206,"12,59",20,20,20,500
WGFAP4872/1,FILTRO AR CLIO 1.0 FLEX 06-> / LOGAN/SANDERO/MARCH,"17,40",20,20,20,500
WGFAP4873,FILTRO AR C3 1.4 06-> / C3 1.6 01->/208/PARTNER,"23,63",20,20,20,500
WGFAP4877,FILTRO AR CLIO 1.0 16V HI FLEX 13->,"30,24",20,20,20,500
WGFAP5301,FILTRO AR TIPO 1.6 8V/2.0 16V MPFI/SLX/MPI/TEMPRA,"24,35",20,20,20,500
WGFAP5303,FILTRO AR MAREA/BRAVA/BRAVO/ALFA 145/6,"27,84",20,20,20,500
WGFAP5307,FILTRO AR CINQUECENTO (500) 1.4 09->,"43,41",20,20,20,500
WGFAP5308,FILTRO AR CINQUECENTO (500) 1.4 12->,"50,30",20,20,20,500
WGFAP6000,FILTRO AR 207 1.4 FLEX 09-> / HOGGAR 1.4 FLEX 10->,"37,50",20,20,20,500
WGFAP6003,FILTRO AR SPRINTER 310/311/313/411/412/413,"46,11",20,20,20,500
WGFAP6003/1,FILTRO AR SPRINTER 310/311/313/411/412/413,"46,11",20,20,20,500
WGFAP6007,FILTRO AR A4 07->/A6 2.0 20V 01->05,"74,05",20,20,20,500
WGFAP6008,FILTRO AR 206 1.4/1.6 04->/XSARA,"30,92",20,20,20,500
WGFAP6008/1,FILTRO AR 206 1.4/1.6 04->/XSARA,"34,36",20,20,20,500
WGFAP6010,FILTRO AR 307 2.0 03->07,"51,85",20,20,20,500
WGFAP6012,FILTRO AR JETTA 2.5 05->/TIGUAN/PASSAT,"60,80",20,20,20,500
WGFAP6012/2,FILTRO AR JETTA 2.5 05->,"56,97",20,20,20,500
WGFAP7006,FILTRO AR POLO 2.0 02->06/1.8 06->08,"41,21",20,20,20,500
WGFAP7007,FILTRO AR GOL G5/ECOSPORT/CROSS FOX/FOX/PARATI,"20,15",20,20,20,500
WGFAP7013,FILTRO AR SENTRA 07-> / MEGANE 2.0 06->/SCENIC,"48,62",20,20,20,500
WGFAP9002,FILTRO AR ESCORT/EXPLORER/RANGER,"34,90",20,20,20,500
WGFAP9003,FILTRO AR ECOSPORT/FIESTA/KA,"21,16",20,20,20,500
WGFAP9006,FILTRO AR STILO 1.8 03->07,"24,09",20,20,20,500
WGFAP9008,FILTRO AR ECOSPORT/FIESTA 1.0 02-> SUPERCHARGER,"28,98",20,20,20,500
WGFAP9011,FILTRO AR DODGE RAM 5.9/6.7,"81,87",20,20,20,500
WGFAP9013,FILTRO AR C4 PALLAS 2.0 06-> / 307 2.0 07->/307/..,"38,87",20,20,20,500
WGFAP9014,FILTRO AR PUNTO 1.6/1.8 07-> LINEA 1.9 08-> DUALOG,"24,07",20,20,20,500
WGFAP9015,FILTRO AR PUNTO 1.4 07-> ATRACTIVE,"25,06",20,20,20,500
WGFAP9025,FILTRO AR PASSAT 2.0 05->/AUDI A3 E TT,"92,22",20,20,20,500
WGFAP9034,FILTRO AR DAKOTA 3.9 93->97 SPORT,"56,80",20,20,20,500
WGFAP9053,FILTRO AR A4/A5/Q5...1.8/2.0/3.0/3.2 TFSI,"99,97",20,20,20,500
WGFAP9054,FILTRO AR UNO 1.0/1.4 8V FLEX 10->/SIENA 12->,"19,06",20,20,20,500
WGFAP9065,FILTRO AR GOLF 2.0 14->/AUDI A3/S3/TT,"113,73",20,20,20,500
WGFAP9121,FILTRO AR PALIO/PUNTO/IDEA/LINEA/DOBLO/BRAVO/STRAD,"19,87",20,20,20,500
WGFAP9273,FILTRO AR CLIO/DUSTER/LIVINA/LOGAN/TRAFIC/SCENIC/.,"33,75",20,20,20,500
WGFAP9283,FILTRO AR FLUENCE 2.0 HI FLEX 11->,"57,54",20,20,20,500
WGFAP9284,FILTRO AR FLUENCE 2.0 CVT FLEX 11->,"46,65",20,20,20,500
WGFAP9286,FILTRO AR FIESTA 1.6 16V FLEX 10-> C/SIGMA,"41,50",20,20,20,500
WGFAP9295,FILTRO AR ECOSPORT 2.0 FLEX 13-> DURATEC,"44,08",20,20,20,500
WGFAP9296,FILTRO AR ECOSPORT 1.6 FLEX 13-> SIGMA,"40,78",20,20,20,500
WGFCC2160,FILTRO COMBUSTIVEL UNIVERSAL 6/8MM TDS CARBURADOS,"3,81",20,20,20,500
WGFCC225,FILTRO COMBUSTIVEL UNIVERSAL 6/8MM TDS CARBURADOS,"6,72",20,20,20,500
WGFCD0771,FILTRO COMBUSTIVEL DUCATO/BOXER/JUMPER/STARK,"61,74",20,20,20,500
WGFCD0785,FILTRO COMBUSTIVEL RANGER 2.2/3.2 A6V TURBO DIESEL,"55,03",20,20,20,500
WGFCD0793,FILTRO COMBUSTIVEL RENEGADE 2.0 DIESEL,"168,06",20,20,20,500
WGFCD0919,FILTRO COMBUSTIVEL AMAROK DIESEL,"72,67",20,20,20,500
WGFCD2061,FILTRO COMBUSTIVEL RANGER 3.0 DIESEL,"76,56",20,20,20,500
WGFCD2099,FILTRO COMBUSTIVEL DAILY *SEPARADOR DE AGUA*,"88,34",20,20,20,500
WGFCD816/2,FILTRO COMBUSTIVEL MASTER 2.3/2.5 ->13,"24,76",20,20,20,500
WGFCG001,FILTRO COMBUSTIVEL SIENA 1.4 TETRAFUEL,"66,49",20,20,20,500
WGFCI0363,FILTRO COMBUSTIVEL BLAZER/S10 2.2 95->96/MONZA/..,"21,44",20,20,20,500
WGFCI1101A,FILTRO COMBUSTIVEL TEMPRA/TIPO/VECTRA/OMEGA,"22,36",20,20,20,500
WGFCI1101C,FILTRO COMBUSTIVEL C3/C4/206/CLIO/KANGOO/SANDERO,"16,30",20,20,20,500
WGFCI1104L,FILTRO COMBUSTIVEL PASSAT 1.8/2.0 88->93,"70,90",20,20,20,500
WGFCI1105A,FILTRO COMBUSTIVEL KADETT/MONZA/GOL/SANTANA,"37,80",20,20,20,500
WGFCI1110S,FILTRO COMBUSTIVEL PALIO/CELTA/MERIVA/TUCSON,"14,50",20,20,20,500
WGFCI1117,FILTRO COMBUSTIVEL S10/BLAZER 4.3 V6 VORTEC,"32,63",20,20,20,500
WGFCI1118,FILTRO COMBUSTIVEL BLAZER/S10 4.3 V6 98->,"24,74",20,20,20,500
WGFCI1123,FILTRO COMBUSTIVEL TRACKER 1.8 16V FLEX,"126,04",20,20,20,500
WGFCI1288,FILTRO COMBUSTIVEL GOLF G4/G5/BORA/J6/T6/S4,"37,96",20,20,20,500
WGFCI1289,FILTRO COMBUSTIVEL A4 1.8 20V 08->/A6,"174,94",20,20,20,500
WGFCI1300,FILTRO COMBUSTIVEL GOLF 1.6 01->06/POLO/JETTA/A3,"55,63",20,20,20,500
WGFCI1301,FILTRO COMBUSTIVEL GOLF 2.0 01->06/POLO/JETTA/A3,"111,28",20,20,20,500
WGFCI1303,FILTRO COMBUSTIVEL JETTA 2.5 07->,"145,91",20,20,20,500
WGFCI1600,FILTRO COMBUSTIVEL PALIO 1.0 96->00/CINQUECETO,"23,94",20,20,20,500
WGFCI1610,FILTRO COMBUSTIVEL UNO/TEMPRA/TIPO/PREMIO/ELBA,"16,25",20,20,20,500
WGFCI1615,FILTRO COMBUSTIVEL PICANTO 1.0 8V FLEX 11->/IX35,"36,56",20,20,20,500
WGFCI1616,FILTRO COMBUSTIVEL ETIOS 1.3/1.5 12->,"19,66",20,20,20,500
WGFCI1618,FILTRO COMBUSTIVEL I30 1.6 16V FLEX 12->/SOUL,"45,20",20,20,20,500
WGFCI1620,FILTRO COMBUSTIVEL GOL/SANTANA/SAVEIRO/KOMBI 97->,"17,92",20,20,20,500
WGFCI1630,FILTRO COMBUSTIVEL C3/C4/206/CLIO/KANGOO/SANDERO,"15,81",20,20,20,500
WGFCI1640,FILTRO COMBUSTIVEL GOL/LOGUS/ESCORT,"17,75",20,20,20,500
WGFCI1650,FILTRO COMBUSTIVEL ESCORT/KA/ASTRA/BLAZER,"18,84",20,20,20,500
WGFCI1660,FILTRO COMBUSTIVEL IDEA/LINEA/AGILE/MONTANA,"12,23",20,20,20,500
WGFCI1670,FILTRO COMBUSTIVEL KADETT/GOLF/CLIO,"26,92",20,20,20,500
WGFCI1680,FILTRO COMBUSTIVEL UNO/TEMPRA/VECTRA,"16,66",20,20,20,500
WGFCI1690,FILTRO COMBUSTIVEL MONZA/KADETT/BLAZER/S10,"13,07",20,20,20,500
WGFCI1694,FILTRO COMBUSTIVEL ECOSPORT 1.6 16V FLEX 12->,"33,92",20,20,20,500
WGFCI1695,FILTRO COMBUSTIVEL KA/ECOSPORT/FIESTA/LOGUS/FUSION,"17,99",20,20,20,500
WGFCI1696,FILTRO COMBUSTIVEL FOX/GOL/SAVEIRO 04-> FLEX,"23,39",20,20,20,500
WGFCI1697,FILTRO COMBUSTIVEL FOCUS 1.6/1.8/2.0,"46,49",20,20,20,500
WGFCI1699,FILTRO COMBUSTIVEL RANGER 2.5 12->,"45,00",20,20,20,500
WGFCI1872,FILTRO COMBUSTIVEL EXPLORER 4.0/5.0 92->98,"26,09",20,20,20,500
WGFCI1880,FILTRO COMBUSTIVEL ESCORT/KA/COURIER/FIESTA/RANGER,"21,46",20,20,20,500
WGFCI1881,FILTRO COMBUSTIVEL FOCUS 1.8/2.0 98->03/JAGUAR,"21,00",20,20,20,500
WGFCI1887,FILTRO COMBUSTIVEL GOL/LOGUS/ESCORT,"19,71",20,20,20,500
WGFCI1947,FILTRO COMBUSTIVEL CLASSE A160/A190 99->,"148,65",20,20,20,500
WGFDC2076,FILTRO COMBUSTIVEL DUCATO/BOXER/JUMPER=FCD2076,"57,37",20,20,20,500
WGFDC2158,FILTRO COMBUSTIVEL SPRINTER/GRAN CHEROKEE=FCD2158,"71,29",20,20,20,500
WGFDC2158/1,FILTRO COMBUSTIVEL SPRINTER 311/313/...= FCD2158/1,"50,93",20,20,20,500
WGJFA108,FILTRO AR FRONTIER 3.2/SENTRA,"36,71",20,20,20,500
WGJFA118,FILTRO AR FRONTIER 2.5 DIESEL 08->,"33,97",20,20,20,500
WGJFA129,FILTRO AR FRONTIER 2.5 12->,"37,73",20,20,20,500
WGJFA134,FILTRO AR TIDA 1.8 07->/LIVIVA 09->,"46,01",20,20,20,500
WGJFA135,FILTRO AR MARCH 1.6 11-> / VERSA 1.6 16V 11-> 16V,"30,32",20,20,20,500
WGJFA193,FILTRO AR SENTRA 2.0 FLEX 16V 14->/MARCH 1.0,"59,48",20,20,20,500
WGJFA198,FILTRO AR NISSAN 200SX/300S 2.0 16V,"57,81",20,20,20,500
WGJFA202,FILTRO AR RAV4 2.0 16V 13->,"84,45",20,20,20,500
WGJFA249,FILTRO AR COROLLA 1.6/1.8/2.2 92->01,"40,89",20,20,20,500
WGJFA253,FILTRO AR HILUX 2.7/4.0 SW4 09->,"107,16",20,20,20,500
WGJFA283,FILTRO AR COROLLA 1.6/1.8 02->/FILDER/LIFAN 620 1.,"18,39",20,20,20,500
WGJFA285,FILTRO AR COROLLA 1.6/1.8 08-> 2.0 FLEX 11->,"26,80",20,20,20,500
WGJFA292/2,FILTRO AR HILUX 2.5 DIESEL 05->,"71,81",20,20,20,500
WGJFA413,FILTRO AR CRV 2.0 16V LX LXS 12->,"54,94",20,20,20,500
WGJFA428,FILTRO AR CIVIC 1.7 01->05,"27,72",20,20,20,500
WGJFA428/1,FILTRO AR FIT 1.4 03->,"27,44",20,20,20,500
WGJFA428/2,FILTRO AR FIT 1.5 16V 05->08,"30,16",20,20,20,500
WGJFA428/3,FILTRO AR FIT 1.5 16V FLEX 09->,"21,62",20,20,20,500
WGJFA428/4,FILTRO AR CITY 1.5 16V FLEX 14->,"48,51",20,20,20,500
WGJFA429,FILTRO AR CIVIC 1.8 06->07 / FLEX 07->,"26,60",20,20,20,500
WGJFA430,FILTRO AR CIVIC 2.0 SI 07->,"94,18",20,20,20,500
WGJFA433,FILTRO AR CRV 2.0 16V LX LXS 08->,"97,80",20,20,20,500
WGJFA434,FILTRO AR ACCORD 2.0 10->/3.5 V6 08->,"84,72",20,20,20,500
WGJFA435,FILTRO AR ACCORD 2.0 16V 08->10,"80,71",20,20,20,500
WGJFA438,FILTRO AR CIVIC 1.8/2.0 13->,"20,38",20,20,20,500
WGJFA440,FILTRO AR HRV 1.8 16V FLEX EX LX ELX 15->,"52,53",20,20,20,500
WGJFA491,FILTRO AR CIVIC 1.6 16V/CRV 2.0 2.4/HRV 1.6,"43,61",20,20,20,500
WGJFA500,FILTRO AR L200 08->/PAJERO 08->11,"54,14",20,20,20,500
WGJFA575,FILTRO AR L200 OUTDOOR SAVANA 2.5/TROLLER T4,"86,97",20,20,20,500
WGJFA598,FILTRO AR PAJERO/3000GT/DIAMANT/HOVER,"41,80",20,20,20,500
WGJFA893,FILTRO AR GRAND VITARA 2.0/3.2 V6,"56,94",20,20,20,500
WGJFA897,FILTRO AR GRAND VITARA/TRACKER 2.0 16V,"39,01",20,20,20,500
WGJFA987,FILTRO AR JORNEY 2.7 V6 08->/FREEMONT 10->,"69,56",20,20,20,500
WGJFA998,FILTRO AR RENEGADE FLEX/DIESEL 15->/TORO,"55,16",20,20,20,500
WGJFAF01,FILTRO AR QQ22 13->,"51,21",20,20,20,500
WGJFAF02,FILTRO AR QQ11 11->,"48,81",20,20,20,500
WGJFAF10,FILTRO AR CARGO CHANA/FAMILY,"51,02",20,20,20,500
WGJFAH12,FILTRO AR TUCSON 2.0 04->/SPORTAGE,"28,16",20,20,20,500
WGJFAH13,FILTRO AR HR 2.5 DIESEL 05->,"44,18",20,20,20,500
WGJFAH14,FILTRO AR SANTA FE 2.7 06->,"50,13",20,20,20,500
WGJFAH16,FILTRO AR AZERA 3.3 07->,"56,46",20,20,20,500
WGJFAH17,FILTRO AR VERA CRUZ 3.8 07->,"32,94",20,20,20,500
WGJFAH21,FILTRO AR IX35 2.0 10->/I30 1.8/SPORTAGE 10->,"29,16",20,20,20,500
WGJFAH24,FILTRO AR SANTA FE 10-> / AZERA 3.0 V6 12->,"28,25",20,20,20,500
WGJFAH25,FILTRO AR SONATA 2.4 10->,"56,71",20,20,20,500
WGJFAH26,FILTRO AR ELANTRA 1.8 10->,"64,57",20,20,20,500
WGJFAH27,FILTRO AR VELOSTER 1.6 11->/SOUL,"54,43",20,20,20,500
WGJFAH29,FILTRO AR HB20 1.6 12->,"36,02",20,20,20,500
WGJFAH32,FILTRO AR SANTA FE 3.3 V6 24V 13->,"101,18",20,20,20,500
WGJFAJ01,FILTRO AR J3 1.4 16V 11->/1.5 13->,"49,38",20,20,20,500
WGJFAJ02,FILTRO AR J6 2.0 16V 11->,"51,79",20,20,20,500
WGJFAK10,FILTRO AR SORENTO 2.5 04->,"61,59",20,20,20,500
WGJFAK11,FILTRO AR PICANTO 1.0/1.1 EX LX 06->12,"55,06",20,20,20,500
WGJFAK16,FILTRO AR HB20 1.0 12-> PICANTO 1.0 FLEX 11->,"28,93",20,20,20,500
WGJFAK21,FILTRO AR I30 2.0 08-> / CERATO 1.6 09->,"21,63",20,20,20,500
WGJFAK22,FILTRO AR SOUL 1.6 07->,"72,94",20,20,20,500
WGJFAW09,FILTRO AR CAPTIVA 2.4 09->/3.0 11->/3.6 08->,"34,09",20,20,20,500
WGJFC111,FILTRO COMBUSTIVEL PATHIFINDER,"37,79",20,20,20,500
WGJFC197,FILTRO COMBUSTIVEL FRONTIER JAPONESA,"63,55",20,20,20,500
WGJFC199/1,FILTRO COMBUSTIVEL FRONTIER 2.5 12->,"123,33",20,20,20,500
WGJFC206,FILTRO COMBUSTIVEL HILUX 2.5 16V DIESEL 12->,"82,38",20,20,20,500
WGJFC207/2,FILTRO COMBUSTIVEL HILUX 2.5 DIESEL 05->/L200/PAJE,"26,81",20,20,20,500
WGJFC214,FILTRO COMBUSTIVEL RAV4 2.4 16V 08->12,"387,46",20,20,20,500
WGJFC215,FILTRO COMBUSTIVEL HILUX 2.4/3.0/LAND CRUISER,"29,18",20,20,20,500
WGJFC227,FILTRO COMBUSTIVEL RAV4/PAJERO/ECLIPSE,"64,50",20,20,20,500
WGJFC235,FILTRO COMBUSTIVEL COROLLA 1.6/1.8 87->96,"55,78",20,20,20,500
WGJFC235/1,FILTRO COMBUSTIVEL COROLLA 1.6/1.8 02->07,"51,81",20,20,20,500
WGJFC237,FILTRO COMBUSTIVEL HILUX 2.7 09->,"58,45",20,20,20,500
WGJFC239,FILTRO COMBUSTIVEL HILUX 4.0 09->,"117,60",20,20,20,500
WGJFC283,FILTRO COMBUSTIVEL HILUX 2.5 12-> SECUNDARIO,"57,17",20,20,20,500
WGJFC285,FILTRO COMBUSTIVEL RAV4 1.8/2.0/2.4 16V,"134,38",20,20,20,500
WGJFC298,FILTRO COMBUSTIVEL PAJERO 3.0 V6 GAS,"99,63",20,20,20,500
WGJFC303,FILTRO COMBUSTIVEL BESTA 2.2 93->98/MAZDA DIESEL,"46,44",20,20,20,500
